# X0 Y0 Z0 sigma0 atan step X Y Z sigma
329 -180 2071996 0 1492480 15 328 -180 3564476 1
-103 469 -1151630 1 464370 4 -132 462 -1616000 0
455 138 475638 1 1841318 4 447 166 -1365680 0
52 435 -311201 0 3845200 12 52 435 3533999 1
156 -37 152532 0 2411292 10 155 -37 2563824 1
360 -118 526741 1 3708409 13 361 -118 -3181668 0
-188 465 -457315 1 3348377 9 -188 464 -3805692 0
-161 -16 -1541489 1 2087531 6 -160 -19 -3629020 0
190 -249 910359 0 626087 5 182 -254 1536446 1
244 -366 1520177 0 1779251 2 152 -427 3299428 1
391 -501 -1082859 1 1372475 11 392 -501 -2455334 0
414 369 1363879 0 2750190 2 506 266 4114069 1
-73 347 -398609 1 2633645 3 -116 337 -3032254 0
-503 257 -1272803 1 1640495 7 -505 253 -2913298 0
-377 4 2045890 1 898057 6 -377 -2 1147833 1
112 210 1454667 1 117299 6 109 211 1337368 1
-277 -212 -50362 0 3949813 14 -278 -211 3899451 1
-465 -463 -923695 0 77708 15 -466 -462 -845987 0
-313 -298 707501 0 2092595 2 -388 -219 2800096 1
197 -236 -285697 1 2762742 0 433 -39 -3048439 0
-34 -321 1707484 0 1891867 4 -55 -318 3599351 1
69 -41 -564612 1 847344 2 80 -24 -1411956 0
-194 408 2073440 1 1208392 3 -245 383 865048 1
-220 425 418426 0 364374 11 -220 426 782800 1
147 10 -1141861 0 1141667 5 147 6 -194 0
375 323 -1692006 1 1485047 15 375 323 -3177053 0
466 429 -82649 0 311193 15 466 429 228544 1
278 -59 -857815 0 2526759 5 276 -67 1668944 1
-464 119 1945963 0 920181 5 -461 134 2866144 1
88 44 -1044738 1 333959 12 88 44 -1378697 0
337 -97 -1455272 1 2394769 0 434 240 -3850041 0
307 361 1779706 1 3456293 6 302 365 -1676587 0
316 -344 -712584 1 1651228 3 359 -305 -2363812 0
351 -331 -1156598 0 496074 4 330 -352 -660524 0
-474 459 624639 0 255875 7 -471 463 880514 1
-267 -441 1296503 0 783454 8 -269 -439 2079957 1
93 -375 -802611 0 3790505 10 92 -375 2987894 1
154 -225 1432272 1 2263651 4 169 -216 -831379 0
-117 380 1096624 0 2484925 8 -116 381 3581549 1
455 -222 1022458 1 2953825 11 456 -222 -1931367 0
318 -86 -1790570 1 798470 14 319 -86 -2589040 0
406 -108 -771072 1 2445296 15 407 -108 -3216368 0
-370 388 1994124 1 2420457 2 -467 295 -426333 0
11 -202 -26577 1 246721 2 62 -200 -273298 0
225 -272 1894013 1 3553960 15 226 -272 -1659947 0
-216 261 2079702 0 882414 0 45 477 2962116 1
-223 -119 -382142 0 2221731 0 -342 104 1839589 1
15 -236 628763 1 1844063 6 19 -236 -1215300 0
285 291 975775 1 4062284 13 285 291 -3086509 0
465 -301 -616136 0 3221163 6 460 -308 2605027 1
-41 -26 -1282846 0 341740 2 -48 -15 -941106 0
440 -203 827157 1 2873192 13 441 -203 -2046035 0
-273 -344 706209 0 87930 9 -274 -343 794139 1
-283 231 -676750 0 1279817 2 -226 302 603067 1
-424 -383 1224795 1 1808186 3 -376 -436 -583391 0
151 -158 -1196530 0 3195849 2 111 -195 1999319 1
-472 368 713709 0 914508 10 -472 369 1628217 1
258 416 2023449 0 240333 14 258 416 2263782 1
-423 -51 552110 0 2218683 15 -424 -50 2770793 1
176 400 1405318 1 1025275 8 175 400 380043 1
143 262 -347777 0 168573 11 143 262 -179204 0
217 -210 514688 1 3880246 8 218 -210 -3365558 0
-1 -230 -104196 0 3076278 9 -2 -229 2972082 1
-255 -465 -174411 0 77268 3 -314 -433 -97143 0
-247 345 -897835 0 501361 2 -161 407 -396474 0
128 368 956861 0 3055791 12 128 368 4012652 1
-417 489 -332511 1 1730685 7 -420 485 -2063196 0
280 -76 -1919475 0 255695 10 279 -76 -1663780 0
140 -94 -1411296 1 275283 1 187 -24 -1686579 0
-9 247 -1829504 0 959137 13 -9 248 -870367 0
-464 485 -1418891 1 2302032 7 -467 481 -3720923 0
-79 94 -1623479 1 1093831 9 -79 93 -2717310 0
333 -140 661457 1 2238607 9 334 -140 -1577150 0
33 -285 1035725 1 1472453 6 38 -285 -436728 0
71 386 -676818 1 71804 3 23 394 -748622 0
452 197 -1248619 1 2101867 11 452 197 -3350486 0
209 36 -814417 0 3517634 7 209 35 2703217 1
-159 122 407029 0 2030598 1 -98 202 2437627 1
186 -148 -700083 1 772212 8 187 -148 -1472295 0
-337 194 505312 1 1830238 4 -349 172 -1324926 0
400 219 1565730 0 448203 1 509 19 2013933 1
405 272 -1809780 1 1265437 15 405 272 -3075217 0
211 226 1500827 1 162467 0 -15 437 1338360 1
-389 460 -634753 1 3338440 8 -390 458 -3973193 0
-439 442 -1081816 1 1304920 6 -445 435 -2386736 0
93 52 291490 1 24566 3 87 63 266924 1
339 -122 396390 0 2586057 10 338 -122 2982447 1
-62 -382 1091939 1 1028484 11 -61 -383 63455 1
190 -334 2030926 1 1002760 15 191 -334 1028166 1
-83 -73 1239259 1 572177 13 -82 -74 667082 1
507 182 -1594161 0 2375786 12 507 182 781625 1
150 -441 -456921 1 3573519 15 151 -441 -4030440 0
315 -135 1621988 1 2905209 7 317 -133 -1283221 0
-63 237 -1313049 0 605134 3 -34 245 -707915 0
46 -190 -2088425 1 1097489 0 236 -144 -3185914 0
113 -62 -273923 0 3683371 3 105 -76 3409448 1
-21 263 1867946 1 339041 12 -21 262 1528905 1
-456 8 -836894 0 324727 8 -456 10 -512167 0
-132 -218 406832 1 1336611 9 -131 -219 -929779 0
-247 463 -240701 1 1175573 12 -247 462 -1416274 0
209 -492 -768360 1 2114745 8 211 -492 -2883105 0
-377 -479 -2081199 1 860984 8 -375 -481 -2942183 0
-442 -187 92710 0 1550494 8 -443 -185 1643204 1
-196 -110 1616899 1 1078730 5 -192 -117 538169 1
210 -262 451869 1 3118496 6 215 -259 -2666627 0
-209 164 1329585 1 3185320 8 -209 163 -1855735 0
-410 -487 1368557 0 1234484 13 -411 -486 2603041 1
478 -460 1088159 1 1984834 15 479 -460 -896675 0
-196 412 525 0 2633575 15 -196 413 2634100 1
140 -349 -517618 1 1672958 3 184 -332 -2190576 0
489 307 2012974 0 1878272 4 508 277 3891246 1
-65 -287 -1817159 1 923513 0 222 -352 -2740672 0
-224 -505 -1924860 0 3664005 8 -226 -504 1739145 1
99 76 -2021004 1 344728 3 90 88 -2365732 0
-179 204 295562 1 2968715 4 -191 192 -2673153 0
-212 8 263346 0 583623 3 -211 35 846969 1
-263 275 -265089 0 1526475 10 -263 276 1261386 1
-361 158 583043 1 2127203 8 -361 156 -1544160 0
-22 -132 -851472 1 168210 13 -21 -133 -1019682 0
47 61 1831085 0 1712803 14 47 61 3543888 1
304 78 -1452478 0 1479218 4 308 59 26740 1
-100 -405 89018 1 1186497 6 -93 -407 -1097479 0
-236 356 454029 1 1214187 10 -236 355 -760158 0
-315 -72 -57103 0 491931 4 -320 -52 434828 1
-455 -161 -191232 0 2780569 10 -456 -160 2589337 1
-294 -250 -809443 0 2333075 14 -295 -249 1523632 1
-462 -285 441724 1 2626589 12 -461 -286 -2184865 0
457 264 -1104150 1 1398098 4 441 292 -2502248 0
-373 -46 39751 0 2752849 0 -419 327 2792600 1
460 -422 -1154738 0 2225209 11 459 -422 1070471 1
293 259 -1167714 0 2637067 6 297 255 1469353 1
368 -280 817402 1 3510785 1 508 -96 -2693383 0
-35 367 -55440 1 53151 10 -35 366 -108591 0
-478 95 488451 0 2204951 7 -478 99 2693402 1
461 295 1453557 1 1751637 5 452 309 -298080 0
178 192 -1988225 0 1095364 0 370 14 -892861 0
291 -65 -118936 1 2482364 10 292 -65 -2601300 0
-463 24 -2072415 1 2058739 1 -475 -208 -4131154 0
-78 -26 452447 1 1116198 6 -77 -28 -663751 0
152 -83 -517898 1 2674201 0 235 69 -3192099 0
-463 234 -506678 1 833398 9 -463 233 -1340076 0
73 -198 -425396 0 718574 12 72 -198 293178 1
497 213 -1332224 0 708929 4 510 182 -623295 0
-497 79 -458667 0 2352502 1 -458 328 1893835 1
-18 -385 -1952055 0 992446 0 -403 -367 -959609 0
-38 484 82550 1 3623558 9 -38 483 -3541008 0
-188 -346 1736410 0 350635 8 -190 -345 2087045 1
169 366 1523406 1 329587 11 169 366 1193819 1
161 122 -369212 0 1109471 7 161 121 740259 1
-211 -305 1071087 1 1685381 10 -210 -306 -614294 0
258 -119 -1165790 0 667411 7 257 -121 -498379 0
-56 480 -410633 0 2382959 4 -26 484 1972326 1
33 -326 -201332 0 912656 14 32 -326 711324 1
313 -266 -867633 0 3804641 1 180 -422 2937008 1
-358 388 -1674062 1 545990 13 -358 387 -2220052 0
267 -427 1068267 1 3009950 3 321 -394 -1941683 0
405 451 574202 0 1204351 11 405 451 1778553 1
-471 451 -1757012 0 1393779 5 -457 466 -363233 0
-397 350 1619792 1 3283500 8 -398 348 -1663708 0
-457 141 331835 1 1302812 8 -457 139 -970977 0
396 297 628721 0 184643 8 397 296 813364 1
-103 -12 -275103 0 468237 7 -104 -11 193134 1
-464 -485 -500730 0 2304265 9 -465 -484 1803535 1
-435 -215 146441 0 104097 12 -436 -214 250538 1
-334 480 -51122 1 2112575 13 -334 479 -2163697 0
463 -3 -1132499 1 367826 15 464 -3 -1500325 0
60 -469 -1815397 1 410816 6 68 -469 -2226213 0
-390 110 -420452 1 264707 10 -390 109 -685159 0
273 -121 -1632234 0 1275852 3 257 -155 -356382 0
61 438 2035452 1 3057121 3 7 445 -1021669 0
81 -42 -345929 0 3261773 13 80 -42 2915844 1
-130 506 1348907 1 1979554 2 -256 473 -630647 0
-405 67 1673137 1 1838072 12 -405 66 -164935 0
248 483 -2071680 0 642867 13 248 483 -1428813 0
328 317 31696 1 303593 9 328 317 -271897 0
222 -431 37684 1 616943 5 236 -425 -579259 0
143 -462 474096 0 2596107 7 139 -463 3070203 1
-152 -55 -809944 0 2674806 1 -180 21 1864862 1
375 -413 -449172 0 2283658 13 374 -413 1834486 1
346 39 111918 0 1841747 1 365 -134 1953665 1
-216 240 509471 0 1894065 12 -216 241 2403536 1
4 -462 1283800 1 2983593 5 19 -462 -1699793 0
3 19 -387160 1 1052122 0 -16 22 -1439282 0
-386 224 228906 1 2581695 9 -386 223 -2352789 0
-45 -6 91032 0 2749838 15 -46 -5 2840870 1
368 319 -1014680 1 824497 3 329 365 -1839177 0
-452 20 -420016 1 3564855 0 -472 -432 -3984871 0
-106 243 231740 0 2829536 5 -99 247 3061276 1
-24 -382 1668683 1 2070048 3 24 -385 -401365 0
-398 -433 -681765 0 4028112 5 -412 -420 3346347 1
-88 -262 1730731 1 3510983 9 -87 -263 -1780252 0
-23 -85 1953931 0 145364 12 -24 -84 2099295 1
-252 -259 1616222 1 869210 13 -251 -260 747012 1
214 15 -140729 1 1712523 8 214 15 -1853252 0
-105 85 -1343290 1 1370985 6 -106 83 -2714275 0
-456 255 -1921654 1 1279959 9 -456 254 -3201613 0
326 442 -820561 1 2945542 15 326 442 -3766103 0
-295 31 -849206 0 315951 7 -295 34 -533255 0
145 391 -588484 1 2567316 13 145 391 -3155800 0
12 260 1170592 0 1950724 5 20 260 3121316 1
-325 460 -53530 0 4130658 7 -322 463 4077128 1
142 104 1651026 0 1520962 13 142 104 3171988 1
-464 222 -328635 1 769261 15 -464 221 -1097896 0
-14 252 -76723 1 2145744 12 -14 251 -2222467 0
-458 211 342631 0 3619497 14 -458 212 3962128 1
-483 365 -87479 0 464640 8 -482 367 377161 1
81 9 214433 0 789171 4 81 4 1003604 1
349 387 -1169971 0 357062 13 349 387 -812909 0
27 -51 2079941 1 3309514 10 28 -51 -1229573 0
-42 -259 485572 1 43880 6 -37 -260 441692 1
243 30 1425462 1 2134135 4 242 45 -708673 0
502 -68 -1943743 0 1583082 13 501 -68 -360661 0
-266 326 380687 0 2197051 6 -261 331 2577738 1
-164 -484 806895 1 2166180 10 -163 -485 -1359285 0
-79 378 231763 0 49960 12 -79 379 281723 1
419 -511 540809 0 464134 14 418 -511 1004943 1
-194 183 1239415 1 2837896 1 -285 86 -1598481 0
-19 -54 -405517 1 1203678 11 -18 -55 -1609195 0
-222 -291 1304197 1 2557036 2 -149 -347 -1252839 0
338 405 163434 0 526095 8 339 404 689529 1
-381 -354 127419 0 3131587 3 -426 -306 3259006 1
85 -372 -1473625 1 626447 10 86 -372 -2100072 0
-443 -114 1824266 0 2349912 2 -472 -3 4174178 1
472 -131 -189472 0 1302410 5 467 -145 1112938 1
298 91 -1325154 1 148008 2 276 165 -1473162 0
-478 -240 1107142 1 3785527 2 -418 -360 -2678385 0
259 -9 1442474 1 1328683 11 260 -9 113791 1
-261 425 56132 1 1418619 7 -264 422 -1362487 0
343 -163 1513084 0 952044 5 337 -173 2465128 1
-332 119 1088842 0 1973186 15 -332 120 3062028 1
-436 -511 -526339 0 1946686 8 -438 -509 1420347 1
-74 364 1717531 1 1361340 1 -256 327 356191 1
-395 44 784505 1 1033890 4 -397 19 -249385 0
356 -356 948111 1 85641 3 401 -312 862470 1
256 -27 1171515 1 2636249 13 257 -27 -1464734 0
-482 -272 1305824 1 1305482 5 -473 -288 342 1
-443 134 230952 1 396489 3 -459 78 -165537 0
-383 492 -1767418 1 1430644 3 -444 444 -3198062 0
407 -437 -699421 0 1305101 6 400 -443 605680 1
-154 283 521490 1 3685386 6 -158 280 -3163896 0
-237 -469 910695 1 1248469 5 -222 -477 -337774 0
8 219 -964686 1 1448424 8 8 219 -2413110 0
-361 -367 34834 0 1268672 12 -362 -366 1303506 1
-130 -292 678156 0 1703226 9 -131 -291 2381382 1
-448 -260 999961 0 1660765 5 -457 -246 2660726 1
-177 299 -21175 1 1188913 14 -177 298 -1210088 0
507 -116 636400 0 1863580 10 506 -116 2499980 1
289 -473 1310098 1 189402 10 290 -473 1120696 1
487 39 1299513 1 3165881 12 487 39 -1866368 0
-174 41 -1087223 0 824876 15 -174 42 -262347 0
-296 395 557632 1 2207246 10 -296 394 -1649614 0
-65 291 -1239049 1 1854419 8 -66 290 -3093468 0
168 338 759616 1 532603 4 147 348 227013 1
269 208 739619 1 3338601 4 256 224 -2598982 0
102 266 1475793 1 232875 15 102 266 1242918 1
-190 -60 -2010566 0 1129654 13 -191 -59 -880912 0
305 -32 -1842925 0 1811519 2 297 -108 -31406 0
-126 -361 -1270971 0 98745 1 -307 -298 -1172226 0
23 -157 -195182 1 733165 6 26 -157 -928347 0
106 -302 -1794382 0 340297 13 105 -302 -1454085 0
-66 -359 1094610 1 337993 2 24 -376 756617 1
-48 98 -1813995 1 333706 7 -48 97 -2147701 0
465 268 226251 1 2527901 9 465 268 -2301650 0
91 491 1260020 0 2013490 11 91 491 3273510 1
459 153 804581 1 2828894 1 383 382 -2024313 0
-404 86 1416516 0 1863004 5 -402 99 3279520 1
413 6 1417025 1 3301985 4 413 31 -1884960 0
-188 -83 392984 0 799787 14 -189 -82 1192771 1
-142 449 1412320 1 647421 4 -170 440 764899 1
-250 -98 1426097 1 474319 11 -249 -99 951778 1
109 -172 -1396283 0 1648800 4 98 -178 252517 1
-67 -267 2016188 1 1483950 11 -66 -268 532238 1
493 -193 -1126433 0 3176612 7 491 -196 2050179 1
-65 306 1655605 1 354943 14 -65 305 1300662 1
34 -31 -1752410 0 2567568 14 33 -31 815158 1
419 -318 -621721 1 1039162 10 420 -318 -1660883 0
-69 -192 -1167403 0 124770 11 -70 -191 -1042633 0
292 419 -217487 0 3476217 9 292 419 3258730 1
-460 319 1174951 0 1296318 12 -460 320 2471269 1
10 -265 1467363 0 1779245 11 9 -265 3246608 1
289 -509 549438 1 1770635 12 290 -509 -1221197 0
100 193 46507 1 2452787 9 100 193 -2406280 0
394 -199 -983968 1 662008 1 494 -2 -1645976 0
367 95 -1665006 0 2795467 14 367 95 1130461 1
-368 277 -1478261 0 3765220 8 -367 279 2286959 1
-381 333 735682 0 1371262 6 -376 339 2106944 1
162 -26 969397 1 1337054 7 163 -25 -367657 0
-245 384 -1585663 0 3860255 5 -233 392 2274592 1
237 -203 1221314 0 609628 4 224 -217 1830942 1
30 -288 -919270 0 1850774 8 28 -288 931504 1
505 81 813666 1 3004425 2 485 207 -2190759 0
143 -450 -1059293 0 2770285 13 142 -450 1710992 1
100 129 -1740605 1 217689 12 100 129 -1958294 0
204 -257 -620584 1 3445416 8 206 -257 -4066000 0
-174 228 -895634 0 3206354 3 -146 250 2310720 1
114 201 -1062711 0 794030 8 114 201 -268681 0
117 -446 892853 0 1111781 10 116 -446 2004634 1
-310 -486 748755 1 2915227 9 -309 -487 -2166472 0
375 160 -2058419 0 2853797 11 375 160 795378 1
-240 326 -991457 1 3100530 14 -240 325 -4091987 0
409 100 1838856 0 1847438 8 409 99 3686294 1
-35 397 1336720 1 1941484 7 -38 396 -604764 0
385 97 -848003 1 952897 6 384 103 -1800900 0
-215 197 1188260 0 2197266 2 -166 251 3385526 1
432 317 -99609 0 222927 13 432 317 123318 1
-230 -309 -1303275 0 3979358 13 -231 -308 2676083 1
361 462 1007941 1 2932981 6 354 467 -1925040 0
-419 -94 467597 0 1563322 12 -420 -93 2030919 1
392 247 -376952 0 4076435 2 453 149 3699483 1
-114 -379 809729 0 2107803 0 -493 -265 2917532 1
-323 -49 1024586 0 1422197 1 -348 113 2446783 1
-229 102 -589575 0 1020435 9 -229 103 430860 1
285 -79 473958 1 586828 9 286 -79 -112870 0
15 -364 -1535144 1 867583 3 61 -363 -2402727 0
445 331 -420230 1 2288612 15 445 331 -2708842 0
-33 274 -178544 1 2573669 14 -33 273 -2752213 0
-447 133 813335 1 1308007 2 -480 21 -494672 0
113 -507 1816000 1 3162730 8 115 -507 -1346730 0
-272 -13 2086866 0 237082 2 -276 55 2323948 1
-162 215 1631580 1 3625238 1 -269 134 -1993658 0
-165 -115 726162 0 1870914 2 -194 -73 2597076 1
14 462 11486 1 589536 4 -14 462 -578050 0
236 58 -1214567 0 3663613 0 294 -178 2449046 1
-469 417 -253887 1 404364 7 -472 413 -658251 0
-386 -7 472950 1 1840973 4 -385 -32 -1368023 0
-386 -246 -277446 1 2795821 5 -378 -259 -3073267 0
8 211 1591281 0 1116728 10 8 211 2708009 1
-128 460 -750992 0 1506955 3 -71 476 755963 1
31 -123 1953736 1 2882804 1 93 -108 -929068 0
-324 259 657224 0 1771280 7 -322 262 2428504 1
-480 482 864792 1 4007042 8 -481 480 -3142250 0
115 -461 -1193900 0 1656326 9 114 -461 462426 1
341 -314 86118 0 353939 11 340 -314 440057 1
-39 2 -57995 0 587298 12 -39 3 529303 1
-61 395 -173117 0 3596592 6 -55 396 3423475 1
367 -74 -40864 1 3557670 10 368 -74 -3598534 0
-234 -374 1727940 1 2496346 4 -210 -389 -768406 0
268 -15 378850 0 1173858 11 267 -15 1552708 1
-148 -14 -1003258 0 2884422 12 -149 -13 1881164 1
469 218 -918849 1 2302293 10 469 218 -3221142 0
-405 -319 1755222 0 1761989 10 -406 -318 3517211 1
-138 182 -377330 1 1406252 11 -138 181 -1783582 0
-18 -147 1274358 0 584042 13 -19 -146 1858400 1
378 -494 -1595237 0 3872126 12 377 -494 2276889 1
87 351 -47121 0 830236 5 97 349 783115 1
-477 124 -1466824 0 2933642 3 -462 184 1466818 1
11 -471 -680683 0 1493787 3 -48 -472 813104 1
161 186 1682614 0 1060772 9 161 186 2743386 1
9 157 -1265608 0 2393219 14 9 157 1127611 1
290 184 27067 0 2834144 5 295 175 2861211 1
-312 -138 -1711224 1 114161 9 -311 -139 -1825385 0
-176 -241 1231768 1 23941 0 65 -417 1207827 1
167 -328 1874404 1 1432904 5 178 -323 441500 1
58 -83 947506 0 624632 15 57 -83 1572138 1
-364 387 1268382 1 2873893 4 -388 364 -1605511 0
-166 -62 753350 1 4118079 4 -162 -73 -3364729 0
139 -321 391010 1 642131 2 220 -287 -251121 0
270 -375 -1432935 0 2029577 13 269 -375 596642 1
463 484 -1864398 1 366397 9 463 484 -2230795 0
57 401 1848457 1 592055 4 32 404 1256402 1
268 337 190728 1 3125481 10 268 337 -2934753 0
-367 254 -1840669 0 2113688 4 -352 277 273019 1
-162 -225 478730 0 327762 3 -191 -204 806492 1
-249 -312 -20149 1 494465 15 -248 -313 -514614 0
194 -149 139812 1 1680988 3 213 -125 -1541176 0
263 -470 969154 1 1445916 5 278 -462 -476762 0
306 -493 -1391644 1 893525 15 307 -493 -2285169 0
272 -312 2026262 1 3364210 2 350 -244 -1337948 0
-440 42 -944876 1 1678370 1 -461 -178 -2623246 0
66 134 -1537064 1 2430526 15 66 134 -3967590 0
-220 -310 -1769538 1 510654 6 -215 -314 -2280192 0
298 -90 917641 0 1682864 13 297 -90 2600505 1
487 -345 -945577 1 2035655 13 488 -345 -2981232 0
-9 76 992768 0 2950962 5 -7 77 3943730 1
485 -100 398562 0 3766050 4 478 -130 4164612 1
159 -78 1128444 1 3569345 5 162 -74 -2440901 0
-248 208 1762883 1 4123343 8 -248 207 -2360460 0
-216 123 -255937 0 4193303 3 -201 150 3937366 1
183 270 665669 0 3048766 11 183 270 3714435 1
-283 -43 -1253212 1 580428 0 -240 -326 -1833640 0
-63 -124 -1041242 1 2026499 0 61 -187 -3067741 0
-10 480 -1159133 1 599408 11 -10 479 -1758541 0
-438 -244 -1452959 1 2032680 6 -434 -251 -3485639 0
-209 -60 1056345 1 2045435 9 -208 -61 -989090 0
56 481 -841881 1 667630 10 56 481 -1509511 0
128 133 -734516 1 3239461 15 128 133 -3973977 0
-124 -490 836809 1 339980 11 -123 -491 496829 1
127 125 559231 1 1280779 6 126 126 -721548 0
-318 -509 -862274 1 2505853 9 -317 -510 -3368127 0
-61 -410 -1191389 1 2607289 3 -9 -418 -3798678 0
106 -237 411723 1 2148172 8 107 -237 -1736449 0
-403 -136 370475 0 1828003 6 -406 -129 2198478 1
-25 282 698203 1 1541927 5 -33 281 -843724 0
40 272 1099281 0 123278 13 40 272 1222559 1
373 504 -1306155 0 332084 13 373 504 -974071 0
-325 -338 -1729357 0 4031024 2 -410 -256 2301667 1
281 -47 -956952 1 2635350 8 282 -46 -3592302 0
-136 -285 -810176 0 816365 10 -137 -284 6189 1
17 225 1269284 1 3686142 8 17 225 -2416858 0
368 316 -443923 1 453174 11 368 316 -897097 0
-356 90 586643 1 611448 6 -357 84 -24805 0
173 -85 1581013 1 1735780 2 195 -42 -154767 0
48 -504 594317 0 1544378 6 40 -504 2138695 1
-288 201 427269 0 3513652 5 -282 210 3940921 1
242 511 974161 1 215309 10 242 511 758852 1
313 125 -1466493 1 216898 13 313 125 -1683391 0
424 356 965850 1 2207478 2 335 462 -1241628 0
-425 -324 863617 0 457172 4 -446 -297 1320789 1
274 167 867820 0 2598837 12 274 167 3466657 1
399 -345 -809581 1 2991455 15 400 -345 -3801036 0
328 432 754664 0 2863425 5 341 422 3618089 1
288 -243 400240 0 683875 5 280 -252 1084115 1
24 306 1914938 1 2355183 11 24 306 -440245 0
-402 196 -1497069 1 2580746 2 -451 95 -4077815 0
502 -309 1557407 1 646 8 504 -308 1556761 1
6 -512 1964443 0 83908 4 -26 -512 2048351 1
-42 154 491750 1 3865304 14 -42 153 -3373554 0
-465 33 1342259 0 297989 1 -449 266 1640248 1
-30 75 -375782 0 62916 3 -21 79 -312866 0
122 382 163659 0 1304888 9 122 382 1468547 1
230 452 616598 1 3960026 4 202 466 -3343428 0
-79 -495 -1274484 0 1838447 5 -95 -492 563963 1
-281 458 -1310967 1 1243472 3 -338 422 -2554439 0
434 277 -2048033 0 3252767 7 436 274 1204734 1
299 -25 1844091 1 3043384 10 300 -25 -1199293 0
416 464 1266925 0 600388 10 416 464 1867313 1
503 -33 356546 0 2150211 9 502 -33 2506757 1
-425 362 555499 0 377234 14 -425 363 932733 1
168 -254 -506097 0 4002536 12 167 -254 3496439 1
174 -101 -1091972 0 1978603 14 173 -101 886631 1
-327 -460 -1809622 0 1492400 7 -331 -457 -317222 0
-21 -499 1023892 1 3264398 8 -19 -500 -2240506 0
-158 -469 421918 1 1419166 3 -99 -489 -997248 0
-352 -507 1126703 0 1059279 7 -356 -504 2185982 1
67 388 1114296 1 1710248 12 67 388 -595952 0
131 -351 -564808 0 3423299 3 87 -367 2858491 1
486 400 1060350 1 959193 14 486 400 101157 1
16 -330 839602 1 4108657 11 17 -330 -3269055 0
-152 142 -1090721 0 3670864 11 -152 143 2580143 1
476 -18 1114996 1 1377340 11 477 -18 -262344 0
125 427 1666240 1 1697896 12 125 427 -31656 0
-413 378 -1904028 1 516716 4 -436 352 -2420744 0
448 -365 1532507 1 3669003 5 460 -351 -2136496 0
478 -196 284404 1 1016361 11 479 -196 -731957 0
15 81 -1520697 1 2530294 5 13 81 -4050991 0
494 -2 -127567 0 3423615 1 493 -249 3296048 1
72 -354 -347795 1 1122398 11 73 -354 -1470193 0
88 -480 -1245101 0 844334 10 87 -480 -400767 0
216 192 1340535 0 1482893 4 228 179 2823428 1
168 -427 1015211 1 3453521 3 222 -406 -2438310 0
-356 315 -745109 0 866633 8 -355 317 121524 1
376 -342 -1144146 0 1995571 6 370 -347 851425 1
496 169 -1675801 0 916994 5 501 154 -758807 0
122 429 -1215080 0 1770108 8 123 429 555028 1
-16 -22 -858756 1 2065548 0 6 -38 -2924304 0
